stroke_sign_vs_slider,vpp_v,freq_hz,voltage_amp_v,right_stroke_amp_rad,left_stroke_amp_rad,right_stroke_amp_deg,right_stroke_offset_deg,stroke_gain_deg_per_v,stroke_phase_deg,right_slider_amp_m,slider_phase_deg,transmission_ratio_rad_per_m,stroke_residual_ratio,measure_rows
-1.0,50.0,275.0,24.999999999999982,0.05385730831386495,0.05390767315889804,3.0857964623193017,-0.07145276253664172,0.12343185849277216,-162.13557362958264,2.1648815637713785e-05,-162.08481355002743,2487.7715813719465,0.11695179362274154,1001
-1.0,50.0,280.0,25.000000000000007,0.05076361813142621,0.05071724232677683,2.908541071744504,-0.048180572317659265,0.11634164286978013,-163.27574050804742,2.0403497208035043e-05,-163.2247637604834,2487.9861336435565,0.12819202282347628,1001
-1.0,50.0,285.0,25.0,0.04842325492800134,0.04841411459731141,2.774448137660542,-0.027644135014686527,0.11097792550642169,-164.84644430037903,1.9462483457294832e-05,-164.8004293692193,2488.0306274506597,0.13095878804196046,1001
-1.0,50.0,290.0,24.999999999999996,0.04595444550855003,0.0461157166626928,2.632995777503839,-0.11102264185111675,0.10531983110015357,-165.54080279098324,1.8472823396897864e-05,-165.4915472849559,2487.6784951166237,0.1244658413800245,1001
-1.0,50.0,295.0,25.0,0.04296194343344302,0.043438301138969196,2.4615380384160663,-0.17287269551458892,0.09846152153664266,-166.47511733981963,1.7266403122510173e-05,-166.40652207685164,2488.1814196399496,0.14897006281368722,1000
-1.0,50.0,300.0,25.00000000000001,0.04136119503643082,0.04132753300141987,2.3698219112049355,-0.05895493932545515,0.09479287644819738,-167.56672475674932,1.66307307754392e-05,-167.5391346408165,2487.034129463172,0.15845316592119432,1000
-1.0,50.0,305.0,24.999999999999996,0.03958178218006284,0.03940986153139517,2.2678690645237314,-0.07680588490783988,0.09071476258094927,-168.4866961300861,1.59110543928759e-05,-168.4451037579025,2487.690708780771,0.16284559956538705,1000
-1.0,50.0,310.0,25.000000000000004,0.03819428270413841,0.03837089909709026,2.1883712004766482,-0.08049490275573787,0.08753484801906591,-169.39551725543257,1.5349085371179264e-05,-169.34384343503072,2488.3751559461134,0.14668166579429992,1001
-1.0,50.0,315.0,25.0,0.036591858387017756,0.036688884619678556,2.0965590501165017,-0.008918943334968116,0.08386236200466007,-170.2447564387669,1.4708340066767486e-05,-170.2168544482377,2487.8305927733218,0.1564605852976887,1001
-1.0,50.0,320.0,25.0,0.034614969718035564,0.03468638147858905,1.983291672816587,-0.03659911703625149,0.07933166691266348,-171.10581705138213,1.3913478569419276e-05,-171.07442053482353,2487.8731472743652,0.18374151237327835,1000
-1.0,50.0,325.0,24.999999999999996,0.03381877771985648,0.03385400454419001,1.9376732316388379,-0.04138953065991327,0.07750692926555353,-171.80476520925353,1.359168965084439e-05,-171.7682217267844,2488.1952567064004,0.16413656912270885,1001
